scenario,protocol,workload,round_id,sample_id,command_id,command,latency_ms,received_pct,residual_bytes,status,warmup,error_type,error_message
default,ssh3,command_loop,3,60,4,git status,307.317477,100.00,0,ok,0,,
default,ssh3,command_loop,3,61,4,git status,318.540627,100.00,0,ok,0,,
default,ssh3,command_loop,3,62,4,git status,317.349339,100.00,0,ok,0,,
default,ssh3,command_loop,3,63,4,git status,303.412546,100.00,0,ok,0,,
default,ssh3,command_loop,3,64,4,git status,292.414233,100.00,0,ok,0,,
default,ssh3,command_loop,3,65,4,git status,287.912161,100.00,0,ok,0,,
default,ssh3,command_loop,3,66,4,git status,389.473064,100.00,0,ok,0,,
default,ssh3,command_loop,3,67,4,git status,395.089301,100.00,0,ok,0,,
default,ssh3,command_loop,3,68,4,git status,301.469376,100.00,0,ok,0,,
default,ssh3,command_loop,3,69,4,git status,292.460911,100.00,0,ok,0,,
default,ssh3,command_loop,3,70,4,git status,298.683093,100.00,0,ok,0,,
default,ssh3,command_loop,3,71,4,git status,353.656427,100.00,0,ok,0,,
default,ssh3,command_loop,3,72,4,git status,310.271334,100.00,0,ok,0,,
default,ssh3,command_loop,3,73,4,git status,301.081210,100.00,0,ok,0,,
default,ssh3,command_loop,3,74,4,git status,301.529810,100.00,0,ok,0,,
default,ssh3,command_loop,3,75,4,git status,321.345440,100.00,0,ok,0,,
default,ssh3,command_loop,3,76,4,git status,302.414544,100.00,0,ok,0,,
default,ssh3,command_loop,3,77,4,git status,297.901675,100.00,0,ok,0,,
default,ssh3,command_loop,3,78,4,git status,305.941031,100.00,0,ok,0,,
default,ssh3,command_loop,3,79,4,git status,301.741886,100.00,0,ok,0,,
default,ssh3,command_loop,3,80,4,git status,314.317051,100.00,0,ok,0,,
default,ssh3,command_loop,3,81,4,git status,327.396869,100.00,0,ok,0,,
default,ssh3,command_loop,3,82,4,git status,411.223466,100.00,0,ok,0,,
default,ssh3,command_loop,3,83,4,git status,349.441514,100.00,0,ok,0,,
default,ssh3,command_loop,3,84,4,git status,311.156254,100.00,0,ok,0,,
default,ssh3,command_loop,3,85,4,git status,316.907826,100.00,0,ok,0,,
default,ssh3,command_loop,3,86,4,git status,288.640724,100.00,0,ok,0,,
default,ssh3,command_loop,3,87,4,git status,326.926052,100.00,0,ok,0,,
default,ssh3,command_loop,3,88,4,git status,356.622277,100.00,0,ok,0,,
default,ssh3,command_loop,3,89,4,git status,437.166761,100.00,0,ok,0,,
default,ssh3,command_loop,3,90,4,git status,303.713549,100.00,0,ok,0,,
default,ssh3,command_loop,3,91,4,git status,779.302653,100.00,0,ok,0,,
default,ssh3,command_loop,3,92,4,git status,391.934898,100.00,0,ok,0,,
default,ssh3,command_loop,3,93,4,git status,309.317216,100.00,0,ok,0,,
default,ssh3,command_loop,3,94,4,git status,326.492998,100.00,0,ok,0,,
default,ssh3,command_loop,3,95,4,git status,299.832084,100.00,0,ok,0,,
default,ssh3,command_loop,3,96,4,git status,301.086601,100.00,0,ok,0,,
default,ssh3,command_loop,3,97,4,git status,292.211260,100.00,0,ok,0,,
default,ssh3,command_loop,3,98,4,git status,655.987227,100.00,0,ok,0,,
default,ssh3,command_loop,3,99,4,git status,363.846556,100.00,0,ok,0,,
default,ssh3,command_loop,3,100,4,git status,375.861115,100.00,0,ok,0,,
default,ssh3,command_loop,4,1,4,git status,262.283670,100.00,0,ok,1,,
default,ssh3,command_loop,4,2,4,git status,50.326321,100.00,0,ok,1,,
default,ssh3,command_loop,4,3,4,git status,248.343234,100.00,0,ok,1,,
default,ssh3,command_loop,4,4,4,git status,50.323085,100.00,0,ok,0,,
default,ssh3,command_loop,4,5,4,git status,256.557253,100.00,0,ok,0,,
default,ssh3,command_loop,4,6,4,git status,50.334845,100.00,0,ok,0,,
default,ssh3,command_loop,4,7,4,git status,222.638931,100.00,0,ok,0,,
default,ssh3,command_loop,4,8,4,git status,138.171011,100.00,0,ok,0,,
default,ssh3,command_loop,4,9,4,git status,139.556435,100.00,0,ok,0,,
default,ssh3,command_loop,4,10,4,git status,167.760457,100.00,0,ok,0,,
default,ssh3,command_loop,4,11,4,git status,132.374199,100.00,0,ok,0,,
default,ssh3,command_loop,4,12,4,git status,140.761238,100.00,0,ok,0,,
default,ssh3,command_loop,4,13,4,git status,178.553461,100.00,0,ok,0,,
default,ssh3,command_loop,4,14,4,git status,99.473686,100.00,0,ok,0,,
default,ssh3,command_loop,4,15,4,git status,191.134877,100.00,0,ok,0,,
default,ssh3,command_loop,4,16,4,git status,98.187801,100.00,0,ok,0,,
default,ssh3,command_loop,4,17,4,git status,211.415269,100.00,0,ok,0,,
default,ssh3,command_loop,4,18,4,git status,60.225457,100.00,0,ok,0,,
default,ssh3,command_loop,4,19,4,git status,220.786897,100.00,0,ok,0,,
default,ssh3,command_loop,4,20,4,git status,74.982936,100.00,0,ok,0,,
default,ssh3,command_loop,4,21,4,git status,221.308141,100.00,0,ok,0,,
default,ssh3,command_loop,4,22,4,git status,69.061775,100.00,0,ok,0,,
default,ssh3,command_loop,4,23,4,git status,210.157919,100.00,0,ok,0,,
default,ssh3,command_loop,4,24,4,git status,85.895460,100.00,0,ok,0,,
default,ssh3,command_loop,4,25,4,git status,193.242259,100.00,0,ok,0,,
default,ssh3,command_loop,4,26,4,git status,118.242908,100.00,0,ok,0,,
default,ssh3,command_loop,4,27,4,git status,192.537385,100.00,0,ok,0,,
default,ssh3,command_loop,4,28,4,git status,99.157166,100.00,0,ok,0,,
default,ssh3,command_loop,4,29,4,git status,190.504429,100.00,0,ok,0,,
default,ssh3,command_loop,4,30,4,git status,124.110824,100.00,0,ok,0,,
default,ssh3,command_loop,4,31,4,git status,184.838850,100.00,0,ok,0,,
default,ssh3,command_loop,4,32,4,git status,109.892438,100.00,0,ok,0,,
default,ssh3,command_loop,4,33,4,git status,167.417872,100.00,0,ok,0,,
default,ssh3,command_loop,4,34,4,git status,131.989060,100.00,0,ok,0,,
default,ssh3,command_loop,4,35,4,git status,139.845780,100.00,0,ok,0,,
default,ssh3,command_loop,4,36,4,git status,303.067024,100.00,0,ok,0,,
default,ssh3,command_loop,4,37,4,git status,68.491230,100.00,0,ok,0,,
