protocol,workload,round_id,sample_id,latency_ms,status,error_type,error_message
ssh,vim,2,14,226.558662,ok,,
ssh,vim,2,15,230.046903,ok,,
ssh,vim,2,16,213.737988,ok,,
ssh,vim,2,17,245.910951,ok,,
ssh,vim,2,18,267.952003,ok,,
ssh,vim,2,19,236.178815,ok,,
ssh,vim,2,20,232.488891,ok,,
ssh,vim,2,21,269.596791,ok,,
ssh,vim,2,22,351.626162,ok,,
ssh,vim,2,23,179.212851,ok,,
ssh,vim,2,24,374.663229,ok,,
ssh,vim,2,25,290.397368,ok,,
ssh,vim,2,26,312.108904,ok,,
ssh,vim,2,27,292.519283,ok,,
ssh,vim,2,28,282.517205,ok,,
ssh,vim,2,29,247.915014,ok,,
ssh,vim,2,30,341.478937,ok,,
ssh,vim,2,31,215.178201,ok,,
ssh,vim,2,32,234.937432,ok,,
ssh,vim,2,33,234.934674,ok,,
ssh,vim,2,34,282.688389,ok,,
ssh,vim,2,35,220.010324,ok,,
ssh,vim,2,36,189.126780,ok,,
ssh,vim,2,37,221.431002,ok,,
ssh,vim,2,38,197.699440,ok,,
ssh,vim,2,39,206.379302,ok,,
ssh,vim,2,40,209.019344,ok,,
ssh,vim,2,41,245.538396,ok,,
ssh,vim,2,42,452.414269,ok,,
ssh,vim,2,43,204.594238,ok,,
ssh,vim,2,44,256.114156,ok,,
ssh,vim,2,45,226.535957,ok,,
ssh,vim,2,46,210.149375,ok,,
ssh,vim,2,47,220.773227,ok,,
ssh,vim,2,48,212.439382,ok,,
ssh,vim,2,49,600.230319,ok,,
ssh,vim,2,50,202.340323,ok,,
ssh,vim,2,51,237.006754,ok,,
ssh,vim,2,52,258.303866,ok,,
ssh,vim,2,53,491.680028,ok,,
ssh,vim,2,54,438.197083,ok,,
ssh,vim,2,55,213.290562,ok,,
ssh,vim,2,56,214.510260,ok,,
ssh,vim,2,57,324.787763,ok,,
ssh,vim,2,58,240.814234,ok,,
ssh,vim,2,59,243.727084,ok,,
ssh,vim,2,60,210.916901,ok,,
ssh,vim,2,61,244.005680,ok,,
ssh,vim,2,62,637.682091,ok,,
ssh,vim,2,63,261.874523,ok,,
ssh,vim,2,64,529.037532,ok,,
ssh,vim,2,65,267.444955,ok,,
ssh,vim,2,66,260.733396,ok,,
ssh,vim,2,67,251.862046,ok,,
ssh,vim,2,69,359.178838,ok,,
ssh,vim,2,70,206.524317,ok,,
ssh,vim,2,71,213.043661,ok,,
ssh,vim,2,72,320.102728,ok,,
ssh,vim,2,73,316.817202,ok,,
ssh,vim,2,74,284.566349,ok,,
ssh,vim,2,75,288.052800,ok,,
ssh,vim,2,76,296.310732,ok,,
ssh,vim,2,77,283.900172,ok,,
ssh,vim,2,78,287.595402,ok,,
ssh,vim,2,79,339.984064,ok,,
ssh,vim,2,80,247.257789,ok,,
ssh,vim,2,82,349.440400,ok,,
ssh,vim,2,83,264.365350,ok,,
ssh,vim,2,84,271.619043,ok,,
ssh,vim,2,85,295.410627,ok,,
ssh,vim,2,86,253.323902,ok,,
ssh,vim,2,87,533.354529,ok,,
ssh,vim,2,88,283.775303,ok,,
ssh,vim,2,89,334.947120,ok,,
ssh,vim,2,90,368.059223,ok,,
ssh,vim,2,91,233.553966,ok,,
ssh,vim,2,92,291.442440,ok,,
ssh,vim,2,93,868.095984,ok,,
ssh,vim,2,94,306.924754,ok,,
ssh,vim,2,95,227.249748,ok,,
ssh,vim,2,96,228.336385,ok,,
ssh,vim,2,97,196.616547,ok,,
ssh,vim,2,98,197.350941,ok,,
ssh,vim,2,99,228.157212,ok,,
ssh,vim,2,100,260.321311,ok,,
ssh,vim,3,1,447.058357,ok,,
ssh,vim,3,2,242.704905,ok,,
ssh,vim,3,3,215.294696,ok,,
ssh,vim,3,4,244.976011,ok,,
ssh,vim,3,5,264.899043,ok,,
ssh,vim,3,6,394.834885,ok,,
ssh,vim,3,7,217.765653,ok,,
ssh,vim,3,8,200.762250,ok,,
ssh,vim,3,9,209.188617,ok,,
ssh,vim,3,10,229.732241,ok,,
ssh,vim,3,11,214.023976,ok,,
ssh,vim,3,12,279.386401,ok,,
ssh,vim,3,13,187.133532,ok,,
ssh,vim,3,14,237.672879,ok,,
ssh,vim,3,15,233.764742,ok,,
ssh,vim,3,16,211.642309,ok,,
ssh,vim,3,17,233.534204,ok,,
ssh,vim,3,18,229.814883,ok,,
ssh,vim,3,19,234.672003,ok,,
ssh,vim,3,20,736.455596,ok,,
ssh,vim,3,21,234.077031,ok,,
ssh,vim,3,22,239.738899,ok,,
ssh,vim,3,23,208.205743,ok,,
ssh,vim,3,24,248.156859,ok,,
ssh,vim,3,25,249.204176,ok,,
ssh,vim,3,26,251.869358,ok,,
ssh,vim,3,27,204.515309,ok,,
ssh,vim,3,28,203.296005,ok,,
ssh,vim,3,29,274.924552,ok,,
ssh,vim,3,30,225.966102,ok,,
ssh,vim,3,31,400.788410,ok,,
ssh,vim,3,32,196.097160,ok,,
ssh,vim,3,33,202.577419,ok,,
ssh,vim,3,34,257.572568,ok,,
ssh,vim,3,35,207.317539,ok,,
ssh,vim,3,36,212.791481,ok,,
ssh,vim,3,37,230.021750,ok,,
ssh,vim,3,38,205.502987,ok,,
ssh,vim,3,39,382.177227,ok,,
ssh,vim,3,40,335.054737,ok,,
ssh,vim,3,41,195.744962,ok,,
ssh,vim,3,42,172.201616,ok,,
ssh,vim,3,43,244.421830,ok,,
ssh,vim,3,44,228.516179,ok,,
ssh,vim,3,45,820.710858,ok,,
ssh,vim,3,46,305.318081,ok,,
ssh,vim,3,47,329.781927,ok,,
ssh,vim,3,48,238.524118,ok,,
ssh,vim,3,49,307.153346,ok,,
ssh,vim,3,50,643.657487,ok,,
ssh,vim,3,51,388.788736,ok,,
ssh,vim,3,52,291.579743,ok,,
