scenario,protocol,workload,round_id,sample_id,command_id,command,latency_ms,status,warmup,error_type,error_message
medium,mosh,command_loop,8,30,2,df -h,152.129023,ok,0,,
medium,mosh,command_loop,8,31,2,df -h,252.638290,ok,0,,
medium,mosh,command_loop,8,32,2,df -h,161.917485,ok,0,,
medium,mosh,command_loop,8,33,2,df -h,154.398262,ok,0,,
medium,mosh,command_loop,8,34,2,df -h,151.519312,ok,0,,
medium,mosh,command_loop,8,35,2,df -h,159.031331,ok,0,,
medium,mosh,command_loop,8,36,2,df -h,158.642057,ok,0,,
medium,mosh,command_loop,8,37,2,df -h,152.613988,ok,0,,
medium,mosh,command_loop,8,38,2,df -h,168.596926,ok,0,,
medium,mosh,command_loop,8,39,2,df -h,162.536059,ok,0,,
medium,mosh,command_loop,8,40,2,df -h,164.217478,ok,0,,
medium,mosh,command_loop,8,41,2,df -h,148.803440,ok,0,,
medium,mosh,command_loop,8,42,2,df -h,159.262628,ok,0,,
medium,mosh,command_loop,8,43,2,df -h,151.155150,ok,0,,
medium,mosh,command_loop,8,44,2,df -h,160.656842,ok,0,,
medium,mosh,command_loop,8,45,2,df -h,159.196565,ok,0,,
medium,mosh,command_loop,8,46,2,df -h,158.036603,ok,0,,
medium,mosh,command_loop,8,47,2,df -h,160.900575,ok,0,,
medium,mosh,command_loop,8,48,2,df -h,164.781627,ok,0,,
medium,mosh,command_loop,8,49,2,df -h,163.684532,ok,0,,
medium,mosh,command_loop,8,50,2,df -h,157.074897,ok,0,,
medium,mosh,command_loop,9,1,2,df -h,166.240250,ok,1,,
medium,mosh,command_loop,9,2,2,df -h,158.469506,ok,1,,
